reviewId,competitor,rating,publishedDate,text,relevance,user_type,user_type_confidence,complaint_themes,severity,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,theme_rationale,severity_rationale,manual_notes,annotation_method,annotation_status,annotation_confidence
6a3ac55f09ba3267e620a15c,Checkatrade,1,2026-06-23 19:41:51+00:00,"Awful, im a tradesmen and have been on checkatrade for over 10 years, i can honestly say it has gone downhill so much, its the most expensive its ever been and the quality of the leads is the worse its ever been, its become a really expensive my builder, the reason it use to be good was that customers would go on to checkatrade and would specifically look through each local tradesmen and message ones that had good reviews, so it was worth the tradesmen building up a good amount of reviews as it would entice customers to use you, now customers just go and post a job they want doing, then checkatrade have the nerve to charge the tradesman again on top of the £300 a month fee to bid on a job to buy credits to unlock these leads!  its literally my builder but much more expensive, its a race to the bottom for the tradesmen as the customers now just go for the cheapest price given to them. i absolutely will not be renewing and do not recommend to any other tradesmen to join",Relevant,Service Provider / Business,High,Poor lead quality,Medium,Relevant,Service Provider / Business,Poor lead quality,,Poor lead quality,Medium,Primary: Poor lead quality,"Meaningful service, financial, trust, support, or account failure","Long-time tradesperson says membership/lead costs are high, lead quality is poor and job-bidding creates race-to-bottom competition.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69122c9942df85df5b8a0f01,Yell,1,2025-11-10 20:19:05+00:00,Scammers !!! They're never will provide you with service which they're promised !!! Avoid the and better deal with google ads direct yourself as with yell you will only loose money's!!!,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Misleading claims / transparency,,Misleading claims / transparency,Medium,Primary: Misleading claims / transparency,"Meaningful service, financial, trust, support, or account failure",Business alleges promised service is not delivered and money is lost.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
67d821fbbcb158a82cad9b6e,Yelp,1,2025-03-17 15:22:03+00:00,esta app no aporta nada positivo a un negocio,Review,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Primary: Poor ROI / expensive leads,"Meaningful service, financial, trust, support, or account failure",Spanish review says the app provides no positive value to a business.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a421f5d16ee165a59114e49,Checkatrade,1,2026-06-29 09:31:41+00:00,Had to set up an account but account wouldn't show the job request I'd made. Clicked in the link in the email to see who could complete the job in the local area and kept getting error messages. If it wasn't for the good reviews I'd think it was a scam site. Gave up trying to access the responses after half an hour of trying to sign in/retrying the email link. Engaging with checkatrade has been a complete waste of time. ,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Platform usability / technical issues,,Platform usability / technical issues,Low,Primary: Platform usability / technical issues,Minor inconvenience or friction without clear material harm,Account/job request and local responses could not be accessed due repeated sign-in/link errors.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
67e3fa2ef67fc2f1ad08fb3b,Yell,2,2025-03-26 14:59:26+00:00,I feel that the rep was so good at her sales job and that I’m so desperate to help my business that I have been preyed on a little and bought in to 12 months of just more debt. I feel that Yell used Google - Microsoft and Alexsa as more ways to reel me in believing it was going to work for my business. I only signed up last week but I already regret my decision in signing up. ,Relevant,Service Provider / Business,High,Other / Manual Review,Low,Relevant,Service Provider / Business,Misleading claims / transparency,,Misleading claims / transparency,Medium,Primary: Misleading claims / transparency,"Meaningful service, financial, trust, support, or account failure",Business owner feels pressured/misled into a 12-month commitment and immediate debt.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69b6a2ca07a3354ca03dd12d,Checkatrade,2,2026-03-15 14:15:06+00:00,"A real pain in the arse. I left a review on their site, I’m now bombarded by emails and texts. I never signed up for this harassment, ",Relevant,Customer,Medium,Too many provider contacts / spam | Privacy / unwanted contact,Medium,Relevant,Customer,Privacy / unwanted contact,,Privacy / unwanted contact,Medium,Primary: Privacy / unwanted contact,Persistent unwanted contact or meaningful privacy concern,Reviewer is bombarded with emails/texts after leaving a review.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a55ebf3bd4dbd44b2f98aa3,Checkatrade,1,2026-07-14 09:57:39+00:00,"It's OK to looking for companies, but if something goes wrong, they looking for any excuse to not pay the guarantee. In my case the trader find through them didn't finish the job and their answer was that is not a substandard work but a complaint about the money. How an unfinished job is up to standard????",Relevant,Customer,Medium,Other / Manual Review,Low,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Primary: Provider quality / no-show,"Meaningful service, financial, trust, support, or account failure",Trader left work unfinished and Checkatrade guarantee was allegedly denied on a technical interpretation.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a27e8d5ed5b8c3c4793f4ff,Checkatrade,2,2026-06-09 12:20:05+00:00,I was looking for an electrician.  I got zero responses.,Relevant,Customer,High,Unresponsive leads,Medium,Relevant,Customer,Finding a provider / low response,,Finding a provider / low response,Low,Primary: Finding a provider / low response,Minor inconvenience or friction without clear material harm,Customer seeking electrician received zero responses.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69aef8ec6da8741c8e04da6c,Yell,2,2026-03-09 18:44:28+00:00,"I have been signed up with them for the past two weeks and so far I haven’t seen any real difference. At the beginning I had an account manager, but suddenly they changed it without any explanation, which I’m not happy about.

They also pressure you to sign up for a 12-month contract, so please be careful. My rating is currently 2 stars, but I’m willing to update it if things improve",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Primary: Sales pressure / contract terms,"Meaningful service, financial, trust, support, or account failure",New business customer reports pressure into 12-month contract and unexplained account-manager change.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6613047315174f04de80c6d1,Yell,3,2024-04-07 22:39:16+00:00,"I am pleased with my new website and appreciate the skill that has been put into making it attractive and professional and the helpfulness of the Yell tech team.  I would say however that my dealings with Yell have been frustrating at times, I didn't receive a phone call on two occasions that I was expecting one and am still awaiting a refund on the cost of the website build that I was told I wouldn't need to pay, so if those things could be remedied then they would be a great company.",Relevant,Service Provider / Business,Medium,Billing / refunds,Medium,Relevant,Service Provider / Business,Billing / refunds,,Billing / refunds,Medium,Primary: Billing / refunds,"Meaningful service, financial, trust, support, or account failure",Business is awaiting promised website-build refund and missed expected support calls.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
